SYMBOL	meta2d_pvalue
Gp2	0.669529
Umod	3.77976
Pdilt	0.66804
Thumpd1	0
Eri2	2.34979e-08
Dcun1d3	2.22577
Dnah3	0
Zp2	1.44154e-15
Crym	6.44738e-12
Pdzd9	1.83288
Cdr2	2.74284
Gm9234|||Ppia	1.79471
Igsf6	0
Usp31	2.34067
Cog7	13.7985
Gga2	1.55481
Ears2	0.000199158
Ndufab1	5.15087
Palb2	0
Ern2	0
Arhgap17	1.20017
Zkscan2	1.33647
3110040M04Rik	0
4933440M02Rik	0
Nsmce1	5.22378e-05
Gtf3c1	1.85083e-11
Gsg1l	1.00908e-14
Xpo6	3.16814
Lat	0
Spns1	0.79208
Nfatc2ip	1.41431e-13
Cd19	0
Atp2a1	1.18214e-08
Sh2b1	0.0954244
Atxn2l	1.87386
Eif3c	3.09069e-06
Cln3	4.95839e-11
Il27	0
Nupr1	0.0109205
Sult1a1	0.929702
Slx1b	3.31621e-06
Coro1a	0.901826
Ppp4c	0.149048
Aldoa	0.0102841
4930451I11Rik	0.222998
Ino80e	4.39991e-13
Taok2	0.3375
Tmem219	0.686553
Asphd1	5.8743
Mvp	3.14683
Pagr1a	0.77556
Prrt2|||Pagr1a	7.10373
Maz	0.144962
Kif22	0
Zg16	2.94332e-09
Qprt	1.97034e-08
Spn	6.17988e-09
Cd2bp2	1.71659
Tbc1d10b	1.579
Sept1	0.0948293
Gm4532	0.000150439
Dctpp1	4.09865e-06
Sephs2	0
Zfp768	0
Zfp747	0.000177182
9130019O22Rik|||Zfp764	0
E430018J23Rik	0.21714
Zfp764	0
Zfp688	0.235512
Zfp689	0
1700008J07Rik	1.44154e-15
Zfp629	0
Ccdc189	0.0519498
1700120K04Rik	0.0996523
Bcl7c	0
Ctf2	4.65466e-07
Stx1b	0.167653
Zfp668	0.396004
Prss53	1.24318e-05
Vkorc1	4.07919
Prss8	0
Prss36	1.90061e-11
Pycard	0.0226767
Armcx3	9.56218e-11
Cox6a2	0
9130023H24Rik	0
BC017158	3.36953e-08
Rgs10	7.3337e-06
Tial1	0
Mcmbp	7.53224e-10
Fgfr2	0
Ate1	6.13013
Nsmce4a	5.61085
Etos1	0
4933402N03Rik	0
Cuzd1	0
1700007K09Rik	2.93834e-11
2310057M21Rik	8.01193e-05
Ikzf5	2.05995
Cpxm2	2.24673
Chst15	0
Oat	0.844449
Nkx1-2	0.631161
Fam53b	0
Eef1akmt2	1.02208
1500002F19Rik	3.54054
Ctbp2	0
Tex36	0.838855
Mmp21	0
Uros	0.302595
Dhx32	3.1858
Adam12	0.531805
D7Ertd443e	0.193521
Fam196a	0
Clrn3	7.15981e-07
Mki67	6.23006
Ebf3	1.53874
9430038I01Rik	0.210558
Tcerg1l	4.28907e-12
Mapk1ip1	3.90243e-06
Bnip3	3.02874e-06
Stk32c	0
Nkx6-2	2.17849e-12
Cfap46	4.49678
Mir202	0.621895
6430531B16Rik	1.43842
Adam8	0
Tubgcp2	8.72791
Msx3	2.18113e-05
Caly	12.0435
Fuom	1.87689e-12
Echs1	4.07948e-05
Sprn	0.0594715
Olfr522	1.45103e-05
Olfr524	0
Olfr60	0
Olfr530	8.17947e-05
Olfr531	1.40038
Olfr532	0.4147
Olfr536	1.00908e-14
Syce1	0.000961958
Zfp941	11.011
Bet1l	2.61065
Sirt3	6.54305
Cox8b	3.11833
Ifitm5	1.6505e-08
Ifitm3	0.330873
Ifitm6	0
Sigirr	0.0218858
Ano9	0.393704
Rnh1	5.33568e-10
Hras	1.83092e-11
Lmntd2	3.835e-09
Mir210	0
Irf7	1.25574e-13
Cdhr5	3.76285e-09
Sct	0
Deaf1	0.459701
B230206H07Rik	0.000137474
Gatd1	0
Cend1	0.78754
Slc25a22	0.90554
Pidd1	3.63576
Gm10575	0
Polr2l	4.31076
Chid1	6.90822e-08
Gm16982	1.44154e-15
Muc6	0
Tollip	0.684507
Mob2	2.82373
Dusp8	7.97908
Gm39115|||Krtap5-4|||Krtap5-2|||Gm29735|||Gm4553|||LOC105243090	0
Krtap5-2	0.00394445
Krtap5-3|||Krtap5-2	0.573731
Krtap5-5	4.5747e-09
Gm10013|||Gm4559|||Krtap5-1	4.38608e-11
Krtap5-1	0.164433
Ifitm10	0
Ctsd	1.76471e-05
Prr33	0.0233569
H19	2.32572
Mir675|||H19	0
Igf2	5.91513e-13
Mir483	1.22607
Ins2	1.93416
Th	5.33623e-08
Ascl2	0.562967
R74862	2.40704
Trpm5	2.2141e-11
Cdkn1c	3.10764
Phlda2	0.0440888
Nap1l4	0
Cars	0.000342454
Tnfrsf26	1.08624
Tnfrsf22	1.71652e-11
Tnfrsf23	6.77162e-05
Osbpl5	0
Mrgprg	0
Mrgpre	0.62105
Nadsyn1	0.378995
Cttn	0.843518
Ppfia1	2.277e-08
Fadd	0
Ano1	0.0207008
Ccnd1	0.105009
1810010D01Rik	1.54541e-08
Tpcn2	1.41313e-11
AU018091	0.000115
Cacng8	0
Myadm	0.172451
Cacng7	6.67074
A430078G23Rik	8.12229e-13
Arhgef18	1.44154e-15
Tex45	0
Zfp358	0
Mcoln1	0.00146186
Pnpla6	2.00037e-09
C330021F23Rik	0
Camsap3	3.72404
Stxbp2	8.10178e-05
Retn	0.0777169
Mcemp1	1.44154e-15
Trappc5	0
Aida	0.290048
Cd209g	0
Evi5l	0
Lrrc8e	2.70158e-09
Map2k7|||Tgfbr3l	0.169572
Snapc2	1.12783e-05
Ccl25	2.38565
Cers4	7.45972
Zfp958	0
Gpi1	4.62641
2410089E03Rik	5.31781
Abhd13	1.85959e-12
Tnfsf13b	2.79713
Myo16	0.000548093
Col4a2	3.29869e-06
Naxd	2.22328e-05
Ing1	6.30344e-08
Gm7562	1.38337e-05
1700128E19Rik	8.07104
Arhgef7	0.0675056
Tex29	0.100303
A230072I06Rik	0.000285897
Sox1ot	11.6711
Sox1	7.23181e-07
Atp11a	0
Mcf2l	1.10922e-10
F7	2.10931
F10	0.877209
Proz	2.29093e-12
Cul4a	0.392988
Lamp1	7.14204e-13
Tmco3	0.0135356
Tfdp1	0.463299
Grk1	0
Tmem255b	0.00300445
Cdc16	0.648357
Upf3a	1.22008
Champ1	5.80238
Ifitm1	5.2003
Fbxo25	2.02235
Dlgap2	4.16328
Gm21596|||Hmgb1|||Hmgb1-rs17|||Gm5176	1.21675e-09
Cln8	6.38685e-07
Arhgef10	1.874e-14
Kbtbd11	0.709308
Myom2	1.72191
Mcph1	0
Agpat5	1.12045
Defb34	0.00237216
Spag11b|||Spag11a	2.69994
Spag11a	0
Defb14	8.39074e-12
Defb4	0.000935023
Defb5	3.16675e-12
Defb6	0.0234538
Defb46	1.98167
Defb3	0.358728
Defb7	1.19614e-11
4930467E23Rik|||Gm15319|||Gm21119|||Gm9495|||Gm7697|||Gm5373	7.56067
2610005L07Rik	0.15361
AY761185	7.53996e-07
Gm6040	1.39375
Defa21|||Defa22|||Defa4|||Defa23|||Defa31	0.0695874
Defa23|||Defa31|||Defa2|||Defa14|||Defa7|||Defa16|||Defa1|||Defa17|||Defa30|||Defa3|||Defa29|||Defa-ps1|||Defa24|||Defa26|||Defa27|||Gm14851|||Defa28|||Defa25|||Defa6|||Defa4	7.91515
Defa35|||Defa37|||Defa36|||Gm15293|||Defa34|||Defa5|||Defa4	0
Defa25|||Defa27|||Defa28|||Defa-ps1|||Defa23|||Defa17|||Defa31|||Defa3	1.91156
Defa30|||Defa6|||Defa16|||Defa11|||Defa23|||Defa24|||Defa17|||Defa31|||Defa3|||Gm14851|||Defa32|||Defa2|||Defa33|||Defa29|||Defa4|||Defa20|||Defa26|||Gm7849|||Gm7861|||Defa1|||Defa-ps1|||Defa-rs2	1.71775
Defa22|||Defa4|||Defa21|||Defa23|||Defa26|||Defa31	4.53614e-05
Gm15292|||Defa-ps1|||Defa17|||Defa28|||Defa25|||Defa3|||Defa23|||Defa26|||Defa27|||Defa30|||Defa29|||Defa31|||Defa4	4.67816
Defa3|||Defa13|||Defa9|||Defa10|||Defa15|||Defa17|||Defa23|||Defa30|||Defa31|||Defa24|||Gm14851|||Defa32|||Defa2|||Defa33|||Defa29|||Defa6|||Defa4|||Defa20|||Defa-ps1|||Defa26|||Defa27|||Defa28|||Defa25|||Defa16|||Defa14	5.66951
Defa5|||Defa37|||Defa34|||Defa36|||Defa35|||Gm15293|||Defa4	0
Defa27|||Defa28|||Defa25|||Defa-ps1|||Defa23|||Defa17|||Defa31|||Defa3	8.07117
Defa28|||Defa25|||Defa27|||Defa-ps1	1.62079
Defa20|||Defa32|||Defa2|||Defa33|||Defa26|||Defa17|||Gm14851|||Defa30|||Defa3|||Defa4|||Defa29|||Defa23|||Defa24|||Defa6	2.70115
Defa32|||Defa20|||Defa2|||Defa33|||Defa26|||Defa17|||Defa30|||Defa3|||Defa4|||Defa29|||Defa23|||Defa24|||Gm14851|||Defa31|||Defa6	1.6656
Defa37|||Defa36|||Defa35|||Defa34|||Defa5|||Gm15293|||Defa4	0
Defa28|||Defa27|||Defa25|||Defa-ps1|||Defa23|||Defa17|||Defa31|||Defa3	0.880334
Defa26|||Defa4|||Defa23|||Defa17|||Gm14851|||Defa30|||Gm7849|||Defa32|||Gm7861|||Defa2|||Defa33|||Defa29|||Defa31|||Defa3|||Defa20|||Defa22|||Defa-ps1	0.258282
Defa17|||Defa13|||Defa9|||Defa10|||Defa15|||Defa3|||Defa23|||Defa30|||Defa31|||Defa24|||Gm14851|||Defa32|||Defa2|||Defa33|||Defa29|||Defa6|||Defa4|||Defa20|||Defa-ps1|||Defa26|||Defa27|||Defa28|||Defa25|||Defa16|||Defa14	5.66951
Defa34|||Defa5|||Defa35|||Gm15293|||Defa37|||Defa36|||Defa4	0
Defa24|||Defa11|||Defa6	0.112507
Defb1	0
Defb50	0
Defb2	0
Defb10	1.49628
Defb35	0
Defb13	0
Ccdc70	0
Alg11	4.11634
Vps36	0.513417
Thsd1	0.562857
Tpte	0
Mrps31	0.000281301
Slc20a2	1.58598
Dkk4	1.19312e-12
Plat	7.10786e-09
Kat6a	2.90739e-10
Ank1	5.52169e-05
Nkx6-3	0.255472
Sfrp1	0
Zmat4	6.33407
Tm2d2	0.797483
Fgfr1	0.315955
Nsd3	0.784709
Plpp5	2.97493
Lsm1	1.90123
Star	0.158376
Kcnu1	2.29047e-05
Thap1	6.24421e-08
Zfp703	2.72676e-12
Erlin2	4.71334e-07
Plpbp	0.247331
Adgra2	2.5059
Eif4ebp1	0.125697
Tex24	1.78111e-08
Chrnb3	1.84221
Poteg	0
Gm1698	0.0434437
Dusp26	0.000649895
Rnf122	1.26985e-11
Tti2	5.64138e-11
Fut10	0.786206
Purg	0
Hmgb1-rs17	0.288231
Tex15	6.09302
Ppp2cb	5.68956e-07
Gsr	8.58461e-11
Gtf2e2	3.26715
Mboat4	2.97713
Saraf	1.31847
Dusp4	20.9712
Gm9939	0
Ppp1r3b	0
Mfhas1	0.0621065
Gm19410	1.18882
Prag1	0.0945461
6430573F11Rik	15.3332
AI429214	5.34144e-11
Tusc3	3.06802
Micu3	0
Zdhhc2	8.33072
Vps37a	0
Adam24	0
Adam25	2.37595e-06
Adam20	1.83915e-11
Adam39	0
Slc7a2	2.53238e-08
Pdgfrl	0.00327087
Pcm1	5.3982e-08
Triml2	2.59811e-07
Fat1	2.19863
Mtnr1a	1.90727
Sorbs2	1.58323
Pdlim3	0.107706
Ccdc110	1.874e-14
Ufsp2	2.88308e-15
Lrp2bp	0
Cfap97	1.15323e-14
Acsl1	0
Cenpu	2.00462e-11
Casp3	0.057158
Irf2	0.376575
Enpp6	0.449139
LOC102639847	4.21267e-12
Rwdd4a	0.0204628
Cldn24	0
Cldn22	1.70032e-09
Dctd	0.00209856
Aga	1.66692e-10
Vegfc	2.97754
Asb5	6.77862e-10
Spata4	0.101608
Gpm6a	13.9671
Glra3	2.99169
Hpgd	6.24624
Fbxo8	2.69543
Hand2	4.26233e-05
Scrg1	15.4749
BC030500	0.029424
Aadat	0
Mfap3l	0
Hpf1	0
B230317F23Rik	0
Nek1	0.363312
Sh3rf1	7.12286
Cbr4	2.4634e-11
Ddx60	0.698888
Spock3	0
Tmem192	4.06123e-08
March1	5.18672
Tktl2	7.34014e-11
Npy1r	3.13018
Naf1	0.220053
Nat1	9.24716e-07
Nat2	20.1225
Nat3	0
Sh2d4a	0
Ints10	5.01383
Lpl	1.3741
Atp6v1b2	9.68824
Zfp930	0
D130040H23Rik	2.66579
Atp13a1	8.62801
Gmip	4.54012e-06
Lpar2	2.59638e-13
Pbx4	1.04783
Tssk6	0.0946784
Sugp1	15.7878
Tm6sf2	4.10623e-10
Hapln4	0.870435
Nr2c2ap	1.48874
Mef2b|||Borcs8|||Gm45929	0
Tmem161a	0.408349
Sugp2	13.1532
Homer3	0.09474
Cope	0.149413
Gdf1|||Cers1	3.29879
Comp	0
Crlf1	2.92837e-08
Fkbp8	0.347202
Ell	2.04085
Isyna1	3.3796
Lrrc25	0
Lsm4	0
Jund	0
Gm16486	0
Pde4c	2.24906
Rab3a	3.27794
Il12rb1	0.257133
Map1s	1.75778e-11
Gm10654	0
4930467E23Rik|||Gm15319|||Gm21119|||Gm9495|||Gm5373|||Gm7697	8.16157
Myo9b	0.872918
Use1	1.06224
Ocel1	0
Babam1	2.67791
Ankle1	0.0150594
Mrpl34	0
Dda1	0.488367
Gtpbp3	2.51805
Sfn	3.7144
Mvb12a	2.53466e-11
Slc27a1	0.567919
Pgls	1.42287
Fam129c	0
Colgalt1	0.167571
Jak3|||Insl3	6.80501e-09
Zfp709	1.78911e-13
Zfp882	0
Zfp617	9.81277e-05
Zfp961	0.564175
Olfr372	3.4597e-14
Olfr373	0.22332
Olfr374	0.6735
Tpm4	0.000106786
Rab8a	0.808201
Hsh2d	1.61005e-06
Fam32a	0.464018
Ap1m1	9.61928
Klf2	0.0224851
1700030K09Rik	0.00296278
Tmem38a|||Nwd1	3.03163
Sin3b	4.49235
F2rl3	0
Isx	0.0334418
Hmgxb4	0.883827
Hmox1	0
Mcm5	0
Rasd2	1.82158
Naa20	5.59944
Iqcm	6.69356e-13
Nr3c2	0
0610038B21Rik	0.26339
Prmt9	0.00601757
Ttc29	2.66478e-09
Slc10a7	3.01371e-09
Zfp827	0.949998
Otud4	6.97524e-06
Anapc10	0
Gypa	0
Frem3	0
Inpp4b	12.0107
Rnf150	1.52867
Tbc1d9	3.74398e-09
Ucp1	3.52912e-11
Mgat4d	12.6808
Clgn	0.0029878
Olfr370	0.279255
Ndufb7	8.61939
Dnajb1	13.1099
Gipc1	0.50486
Ptger1	2.88308e-15
Ddx39	1.66341e-07
Adgrl1	9.40978
Asf1b	0
Samd1|||Prkaca	0
1700067K01Rik	0
Palm3	7.82016e-05
Rfx1	1.32557
Mir709	0
Podnl1	2.01816e-14
4930432K21Rik	0
Mir23a	0.907638
Mir27a	0.309615
Mir24-2	0.878924
Cacna1a	13.6133
Trmt1	6.67049
Lyl1	0
G430095P16Rik	0.0516761
Gadd45gip1	2.01413e-06
Farsa	0
Syce2	5.42973
Klf1	0
Dnase2a	0.191543
Rtbdn	3.2624
Prdx2	2.76003e-10
Hook2	5.32409e-13
Trir	0.476445
Tnpo2	3.41422
Fbxw9	6.70377e-10
Dhps	2.15681e-10
Wdr83os	7.37898e-07
Man2b1	0.0256902
Cks1brt	0
Olfr371	7.16285
Orc6	4.36497
Gpt2	1.57146e-10
Phkb	2.27912
Lonp2	0.0555658
Gm10638	2.1216
4933402J07Rik	2.44481e-05
Cnep1r1	0
Heatr3	0.305272
Papd5	4.48255e-05
Adcy7	2.30839e-12
Nkd1	2.15974e-07
Nod2	8.5051e-14
Cyld	0.00259585
Rps6|||LOC105244208	1.66754
Chd9	0.778464
Rbl2	0.863816
Fto	0.0564949
Irx5	0.423554
Irx6	5.24507e-11
Mmp2	0.616698
Lpcat2	0
Capns2	0.262505
Slc6a2	6.23632e-10
Ces5a	0
Gnao1	0.952591
Ogfod1	4.89788e-12
Mt4	0.034434
Mt3	1.52989
Mt2	19.3746
Mt1	26.709
Nup93	0.0247931
Mir138-2	0
Slc12a3	0
Herpud1	0.058993
Nlrc5	0.910765
Cpne2	9.98364
Rspry1	0.0206456
Arl2bp	3.77169
Ccl22	0
Cx3cl1	1.24681
Ccl17	6.54562
Coq9	0.010255
Polr2c	6.04504
Adgrg5	3.38132e-07
Adgrg1	9.26751
Adgrg3	8.1881e-06
Drc7	7.15469e-08
Katnb1	3.30499
Tepp	0.00166103
Usb1	0
Mmp15	0
Ccdc113	2.14586e-11
Gins3	0.243215
Ndrg4	5.68938
Setd6	0.811134
4930513N10Rik	0.0563601
Sap18b|||Sap18	9.82491e-13
A330008L17Rik	2.85538e-06
Impdh2|||Impdh2-ps	5.59857
Cdh5	0
Bean1	0
Cklf	6.79433
Cmtm2b	0.000635935
Cmtm3	1.70973
Car7	1.24738
Pdp2	4.74475e-08
Ces2a	9.28803e-06
4932416K20Rik	0
Ces2b	0
Ces2c	0
Ces2d-ps|||Ces2c|||Ces2b|||Ces2g	0.000390803
Ces2e	0.922721
Ces2f	0
Ces2g	8.40358
Ces3a	0
Ces3b	0.797267
Ces4a	0
Cbfb	2.3448
D230025D16Rik	2.67417
Fbxl8	3.98186e-13
Hsf4	3.73172
Nol3	4.6643
E2f4	0.292919
Elmo3	0
Tmem208	1.36971e-08
Slc9a5	5.77097e-13
Plekhg4	0
Lrrc36	6.11767
Hsd11b2	0
Ripor1|||Mir1966	4.54153
Ctcf	8.23267e-06
Carmil2	0
Pard6a	0.252033
4933405L10Rik	0.867773
Tsnaxip1	2.85822e-07
Thap11	0.163839
Nutf2	1.84174e-08
Edc4	3.04372
Nrn1l	0.0243878
Pskh1	0.000561188
Dus2	3.62492
Nfatc3	3.05927e-13
Pla2g15	0
Slc7a6	1.26105
Prmt7	1.98878
Zfp90	2.43781e-13
Cdh3	3.22342e-05
Cdh1	0.00339813
Tango6	2.88308e-15
Has3	1.00908e-14
Utp4	1.97841
Sntb2	4.95753e-11
Vps4a	1.51218
Nip7	0
Cyb5b	0.408689
Nfat5	3.02694
Wwp2	1.78287
Mir140	0
Zfhx3	4.06993
Pmfbp1	3.73412e-11
Txnl4b	1.91853
Pkd1l3	0
Zfp821	3.047
Ap1g1	2.7622
Phlpp2	9.88257e-13
Tat	0
Zfp612	18.4496
Gm21964	0
Cmtr2	0.104277
Hydin	0.84972
Vac14	0.907597
Mtss1l	5.41896
Cog4	0.0277083
St3gal2	3.52865e-08
Exosc6|||Aars	0.020185
Pdpr	1.38449
Znrf1	0
Zfp1	1.42466
Terf2ip	0.0513618
Cntnap4	3.38181e-06
Gm10280	2.96018
Mon1b|||Syce1l	0
Nudt7	1.85823e-09
Vat1l	5.88971
Clec3a	0
Wwox	2.44998e-11
Dynlrb2	1.11049e-08
Cenpn	0.475128
Atmin	1.74765
Bco1	0
Gan	0
Cmip	12.7881
Plcg2	1.7217e-07
Hsd17b2	4.80391e-07
Cdh13	2.12293e-11
Hsbp1	10.0363
Mlycd	8.36094e-14
Osgin1	0.000116063
Necab2	0
Dnaaf1	6.03135e-08
Adad2	0
Wfdc1	0.381376
Atp2c2	5.44411e-05
Klhl36	0
Usp10	3.94649
Crispld2	0.149453
6430548M08Rik	4.40375
Gse1	0.114991
Gm10614	0.257417
Cox4i1	2.12853
Irf8	1.14283
Foxf1	1.26755e-11
Foxc2	0.000961271
Foxl1	0
Jph3	5.26715e-05
BC048644	6.00973e-10
Banp	1.78348
Zfp469	0
Zfpm1	0
Zc3h18	4.54565e-09
Il17c	0
9330133O14Rik	0.467126
Ctu2	2.72799e-09
Cdt1	3.59254e-10
Trappc2l	1.88099e-11
Acsf3	0
Cdh15	2.08733e-05
Spg7	0.000926043
Rpl13|||Snord68	5.63453e-10
Cpne7	0.0254455
Dpep1	0.605382
Spata33	2.88308e-15
Zfp276	2.16944
Spire2	0
Tcf25	10.6116
Mc1r	1.53263e-10
Mc1r|||Tubb3	8.07904e-13
Def8	0
Afg3l1	0.58878
Gas8	0
Rhou	6.47782
Rab4a	0
Gm9901	0
Urb2	0
Galnt2	0.56796
Cog2	0
Capn9	2.27538
Arv1	0
Trim67	0.000833832
Gnpat	0
Sprtn	4.87588e-06
Tsnax	0.000188481
Disc1	0
Map10	2.63962e-13
Ntpcr	0.468913
Map3k21	4.02952e-09
Kcnk1	0.862239
Slc35f3	0.00297109
Coa6	3.11438
A630001O12Rik	0.000102568
Pard3	0.956109
Nrp1	7.44501
Itgb1	0.00296717
Ccdc7b|||Zfp821	0.223977
Insr	0.605906
Pex11g	0
Xab2	1.15323e-14
Pcp2	0
Fcer2a	7.95905e-10
Clec4g	0
Cd209a	0
Rprl3	0
Cd209e	0
Cd209d	0
Cd209b	0
Cd209c	0.109064
Cd209f	0.151211
4932443L11Rik	0.00110495
Prr36	4.48147e-07
Ctxn1	1.36549
Timm44	2.3355
Elavl1	7.80312
Shcbp1	5.76617e-15
Gm9457	0.102666
Slc10a2	0.0153193
Efnb2	0.0513188
Arglu1|||Mir7654	1.09244e-06
Fam155a	2.20183e-07
Lig4	12.6593
Gm32429	1.00908e-14
3930402G23Rik	1.64616e-05
Irs2	0
Col4a1	0.000295008
Rab20	0
Cars2	12.4334
Ankrd10|||Mir7238	1.46401
1700016D06Rik	0
Spaca7	0
Tubgcp3	5.0128
Gm15348	0
Pcid2	5.45131
Grtp1	0
Adprhl1	0.219117
Dcun1d2	2.13724
Atp4b	0.000750823
Gas6	4.04941
1700029H14Rik	3.83264e-10
Rasa3	0.197507
AF366264	1.01557
Coprs	4.09977
Tdrp	4.51031e-07
Erich1	0
BB014433	6.35484e-08
Csmd1	4.16075
Angpt2	3.79252
Xkr5	7.85431e-06
Defb40	0.292127
Defb37	0
Defb38	4.70263e-13
Defb39	0.463144
Defb12|||Defb35	0
Defb8	3.2118e-08
Gm15319|||4930467E23Rik|||Gm21119|||Gm9495|||Gm7697|||Gm5373	8.24531
Defb33	0.930492
2610005L07Rik|||D0Kist3|||6820431F20Rik|||Gm21811|||Cdh11	4.62516
6820431F20Rik|||2610005L07Rik|||Gm21811|||Cdh11	5.24229
Gm14851|||AY761184|||Gm7849|||Gm7861|||Defa29|||Defa23|||Defa26|||Defa17|||Defa30|||Defa31|||Defa3|||Defa4|||Defa32|||Defa2|||Defa33|||Defa20	0.970621
Defa29|||Gm14851|||Gm7849|||AY761184|||Defa23|||Defa17|||Gm7861|||Defa31|||Defa3|||Defa26|||Defa30|||Defa4|||Defa-ps1	2.45047
Gm7849|||Gm7861|||Gm14851|||Defa29|||AY761184|||Defa30|||Defa4|||Defa23	1.4648
AY761184	0.648782
Defb9	2.90855e-12
Defb11	0
Defb15	0.00296598
Atp7b	0.00137157
Nek5	4.45348e-10
Nek3	4.94762e-10
Ckap2	1.94768e-13
Slc25a15	0.0115372
Smim19	0.100347
Vdac3	3.44849e-13
Polb	7.50557
Ikbkb	2.14838
Ap3m2	4.94113
Lsm6	4.19492
Mir3107	3.78829e-07
Gpat4	0
Gins4	0.00668653
Golga7	9.22587e-14
Tcim	8.65818
Ido2	1.92247e-07
Ido1	2.25197e-05
Adam18	0.595411
Adam3	0.0202002
Adam5	0.587067
Adam32	0
Adam9	0.0205511
Htra4	0.218581
Plekha2	0.0203273
Tacc1	0
Letm2	16.1253
Ddhd2	0.658585
Bag4	0.227341
Ash2l	0.637194
Hgsnat	0.0150979
Pomk	0.696773
Fnta	0.534296
Hook3	0.00303822
Brf2	1.54631e-08
Rab11fip1	0
Got1l1	0
Adrb3	2.6254e-06
Chrna6	0
Gm8096	0.0148443
Unc5d	0.65479
Mak16	2.34426
Rpl27a|||Gm8451	5.408
Nrg1	0
Wrn	3.91409
Ubxn8	0.318825
Rbpms	6.89538
Dctn6	1.24735e-07
Leprotl1	0
Tnks	0.00492984
Chd6	7.20771e-15
Eri1	2.74058
Cldn23	7.1141e-09
Lonrf1	0.00448594
Dlc1	0.103835
Sgcz	0.0204721
Mir383	0
Msr1	0.894748
Fgf20	1.0782
Cnot7	0.0287918
Mtmr7	1.82548
Mtus1	2.45556
Fgl1	7.2819e-07
Asah1	0
Frg1	4.13596
Zfp353-ps	0
Smarce1	0
Triml1	1.79775e-11
Zfp42	0
Adam26b	0.0201864
Adam26a	0.548939
Gm5346	3.38938e-10
Gm5347|||Adam34	0.707555
Gm5347|||Adam26b|||Adam34|||Gm5346|||Adam26a	0
AY512931	0.0580433
F11	2.05356e-08
Klkb1|||Cyp4v3	0
Fam149a	0.872676
Tlr3	2.59638e-13
1700029J07Rik	1.65685
Ankrd37	0.782269
Snx25	1.47482
Slc25a4	0
Gapdh|||Gm12070|||3000002C10Rik|||Gapdh-ps15|||Gm5523|||Gm5069	2.12833
Helt	1.08308e-05
Primpol	2.56525
Stox2	2.11374
Trappc11	3.66421e-07
Gm8623|||Rps16|||LOC100862433	2.40867
Ing2	3.16307
Cdkn2aip	1.11159e-13
Wwc2	0
Tenm3	0.494831
Rdm1|||Rnu2-10	4.15439e-05
Neil3	0.00425754
Spcs3	2.20608e-10
Wdr17	3.95615
Adam29	0.497094
Cep44	4.10905
Sap30	10.2982
Galnt7	8.70046e-09
Galntl6	1.12012
Clcn3	0
Palld	0.000573809
Anxa10	3.9507e-05
Sgo2b	0
Tll1	0.0454042
Mir710	0
Cpe	0.575226
Msmo1	1.34709
Klhl2	0
Trim75	0
Trim61|||Trim60	1.04764e-05
Apela	0.841687
BC030870	0
Tma16	0.000197045
Npy5r	0
Tufm	1.87856
Psd3	5.3992
Csgalnact1	0
Slc18a1	0.371232
Lzts1	0
Gm10033	0.052447
Gm9495|||4930467E23Rik|||Gm15319|||Gm21119|||Gm7697|||Gm5373	9.14424
Gm7697|||4930467E23Rik|||Gm15319|||Gm21119|||Gm9495|||Gm5373	8.51251
Zfp868	4.73817
Zfp869	0.374127
Zfp963|||Zfp866	3.13594
Cilp2	8.42678e-05
Ndufa13|||Yjefn3	1.58907
Ndufa13	0.0534099
Gatad2a	0.463191
Mau2	0.42239
Ncan	6.18705
Rfxank	5.74195e-09
Slc25a42	1.29739e-14
Armc6	1.44154e-15
Ddx49	2.05202
Upf1	0.000271284
Crtc1	2.93264
Klhl26	3.30686
Tmem59l	10.9791
Rex1bd	0
Kxd1	12.2483
Ssbp4	2.52884
Gdf15	6.15911e-09
Pgpep1	0.0267204
Mpv17l2	0.103281
Ifi30	1.89019
Pik3r2	7.20472
Mast3	1.81341
Arrdc2	0.602154
Kcnn1	1.44154e-15
Ccdc124	9.47894e-13
Slc5a5	2.95819
Rpl18a	0.465977
Haus8	0.000255687
Nr2f6	0.155719
Ushbp1	6.32738e-11
Abhd8	2.02347e-05
Ano8	2.16963
Plvap	0.000770685
Bst2	10.0419
Tmem221	3.89067e-08
Nxnl1	0.173378
Unc13a	12.3944
B3gnt3	3.39993e-09
Fcho1	0.227259
Cyp4f18	0.480026
Cib3	15.0706
Rpl23a	0
Eps15l1	0.300611
Calr3	0.327732
Cherp	0.993991
Slc35e1	1.32604
Med26	0.514785
Smim7	4.53711
Large1	8.23262e-07
Gm10649	5.85068e-09
Arhgap10	0
Tmem184c	0.0993298
Ednra	0
Pou4f2	0
Gm2225|||Rps25|||Gm6988	1.78397
1700011L22Rik	3.47391e-07
Mmaa	3.86686
Smad1	0
Tpd52	0.41345
Abce1	0.00296056
Hhip	0.294804
Zc3h15	1.46696e-07
Smarca5	0.246561
Gab1	2.43387e-09
Usp38	0.152422
Il15	2.49675
Zfp330	0.331285
Elmod2	0
Scoc	3.18259
Gm4787|||Adam4	0
Tecr	2.25802
Pkn1	9.08171e-14
Adgre5|||Mir1668	0.219181
2210011C24Rik	0
Il27ra	0.111914
Rln3	0.00296012
Dcaf15	2.84144e-13
Cc2d1a	0
Nanos3	2.41458
Mir181d	4.15808e-10
